id,eventDate,startTime,isHome,result,opponent.id,opponent.imgUrl,opponent.name,season,school,schoolId,sport,sportId,school.shortname,school.score,opponent.score,result.margin,points.total
w7R8pfYZtLN7IKxR80Cun,2016-01-12,19:15:00,False,43 - 25,mqft7qh18Ihksf3os9757,https://county-sport-zone-school-images.s3.us-east-2.amazonaws.com/1CnU24BGjrvVvZrjtbB-e.jpg,Seneca Valley High School,2015-2016,Watkins Mill High School,aAM72iZDL5ZNJPkjfDxBd,Basketball Girls Varsity,eQdqCMa_TPcb1dXScC9hb,Watkins Mill,43,25,18,68
ZrbqyK_3JOGy6a-wso3X7,2016-02-01,18:00:00,False,52 - 45,4AhHciqymZnsmaRCIrDx9,https://county-sport-zone-school-images.s3.us-east-2.amazonaws.com/vhzZUi-gep6HOC9MbgGTM.jpg,Northwest High School,2015-2016,Watkins Mill High School,aAM72iZDL5ZNJPkjfDxBd,Basketball Girls Varsity,eQdqCMa_TPcb1dXScC9hb,Watkins Mill,52,45,7,97
hZqUfbt3bLqzTU6mEKhL4,2016-02-05,17:30:00,True,57 - 31,31pOerUQMMU4hgci3We-V,https://county-sport-zone-school-images.s3.us-east-2.amazonaws.com/1CnU24BGjrvVvZrjtbB-e.jpg,Seneca Valley High School,2015-2016,Watkins Mill High School,aAM72iZDL5ZNJPkjfDxBd,Basketball Girls Varsity,eQdqCMa_TPcb1dXScC9hb,Watkins Mill,57,31,26,88
eZcTVphE8nrLs93iwRVro,2015-12-08,19:15:00,True,68 - 19,WqHgaNLouw6MmKaX5QKAa,https://county-sport-zone-school-images.s3.us-east-2.amazonaws.com/1CnU24BGjrvVvZrjtbB-e.jpg,Seneca Valley High School,2015-2016,Springbrook High School,dry9DmJAR5C2p9xJGnT4t,Basketball Girls Varsity,eQdqCMa_TPcb1dXScC9hb,Springbrook,68,19,49,87
TkzVHqrR4P2wpRGiy2Q8i,2015-12-18,19:15:00,True,73 - 68,yHa6X-2RDK5RzqP_habKp,https://county-sport-zone-school-images.s3.us-east-2.amazonaws.com/ml2B5x_HB373f2i7FF7hF.jpg,Clarksburg High School,2015-2016,Springbrook High School,dry9DmJAR5C2p9xJGnT4t,Basketball Girls Varsity,eQdqCMa_TPcb1dXScC9hb,Springbrook,73,68,5,141
88GzRUEhmjRQ7REEV1JcB,2016-02-01,19:15:00,True,50 - 21,9eyOywhLyU1WnQVTMZOvk,https://county-sport-zone-school-images.s3.us-east-2.amazonaws.com/yHgaB4uaNVkU_1xRbrMiH.jpg,Northwood High School,2015-2016,Springbrook High School,dry9DmJAR5C2p9xJGnT4t,Basketball Girls Varsity,eQdqCMa_TPcb1dXScC9hb,Springbrook,50,21,29,71
oyT7gVU7JOb1BjVK5lsD6,2016-02-03,17:30:00,False,54 - 53,zJolnwSRYiJP8pjvMPWT4,https://county-sport-zone-school-images.s3.us-east-2.amazonaws.com/iBdWGEC8ooKMREXY_zTLa.jpg,Blair High School,2015-2016,Springbrook High School,dry9DmJAR5C2p9xJGnT4t,Basketball Girls Varsity,eQdqCMa_TPcb1dXScC9hb,Springbrook,54,53,1,107
qRq3t_GbLaheuxs4JyzuD,2016-02-23,17:30:00,False,40 - 37,-Njmc6CVXn6SIBuTo_V1h,https://county-sport-zone-school-images.s3.us-east-2.amazonaws.com/JWDFgbfufDRJXW8iogUGW.jpg,Watkins Mill High School,2015-2016,Springbrook High School,dry9DmJAR5C2p9xJGnT4t,Basketball Girls Varsity,eQdqCMa_TPcb1dXScC9hb,Springbrook,40,37,3,77
LVr4X-m1j9tOB4sT9OQ-p,2023-12-05,19:15:00,False,62 - 26,E5S9X8Np2SBtmmB2SLetM,https://county-sport-zone-school-images.s3.us-east-2.amazonaws.com/IzK2d3obgCd21Xx6CNkCe.jpg,Rockville High School,2023-2024,Bethesda-Chevy Chase High School,xzY_6J9EGO6X_LWXOcXis,Basketball Girls Varsity,eQdqCMa_TPcb1dXScC9hb,Bethesda-Chevy Chase,62,26,36,88
3fPS8CFPnpeemFRGIs7lQ,2023-12-08,19:15:00,True,60 - 25,0HFs_yNPooJhmEHJPr7CM,https://county-sport-zone-school-images.s3.us-east-2.amazonaws.com/um2dIAij8SEzDY3BT-luY.jpg,Poolesville High School,2023-2024,Bethesda-Chevy Chase High School,xzY_6J9EGO6X_LWXOcXis,Basketball Girls Varsity,eQdqCMa_TPcb1dXScC9hb,Bethesda-Chevy Chase,60,25,35,85
ay2UyXpLZSL9K7taniFxu,2023-12-11,19:15:00,False,49 - 39,y8PpOijeiRADez52fGMFB,https://county-sport-zone-school-images.s3.us-east-2.amazonaws.com/1CnU24BGjrvVvZrjtbB-e.jpg,Seneca Valley High School,2023-2024,Bethesda-Chevy Chase High School,xzY_6J9EGO6X_LWXOcXis,Basketball Girls Varsity,eQdqCMa_TPcb1dXScC9hb,Bethesda-Chevy Chase,49,39,10,88
i3k3-ZnhQ0aTOwWnd3oLO,2023-12-13,19:15:00,False,55 - 47,uZ9mJhq3GNdz-eMgXALYN,https://county-sport-zone-school-images.s3.us-east-2.amazonaws.com/I6IrH66_6AV4VtSc4VVjm.jpg,Richard Montgomery High School,2023-2024,Bethesda-Chevy Chase High School,xzY_6J9EGO6X_LWXOcXis,Basketball Girls Varsity,eQdqCMa_TPcb1dXScC9hb,Bethesda-Chevy Chase,55,47,8,102
ma0ylyGut84xkD5O2n0ds,2023-12-15,19:15:00,True,65 - 28,N8LbSoOgG3MReuNKn2o0P,https://county-sport-zone-school-images.s3.us-east-2.amazonaws.com/_Z28QTccRtjg7I09AaZmp.jpg,Springbrook High School,2023-2024,Bethesda-Chevy Chase High School,xzY_6J9EGO6X_LWXOcXis,Basketball Girls Varsity,eQdqCMa_TPcb1dXScC9hb,Bethesda-Chevy Chase,65,28,37,93
aOMHNc-SFPdLwwLwhJVD0,2023-12-19,17:30:00,True,57 - 31,zjB6oBlX4tEcoxBWUn3ie,https://county-sport-zone-school-images.s3.us-east-2.amazonaws.com/G0CyBYS0TM010wbA6doXQ.jpg,Walter Johnson High School,2023-2024,Bethesda-Chevy Chase High School,xzY_6J9EGO6X_LWXOcXis,Basketball Girls Varsity,eQdqCMa_TPcb1dXScC9hb,Bethesda-Chevy Chase,57,31,26,88
SlokSNnfA0opg0GgE2YMu,2024-01-05,19:15:00,False,72 - 43,dESShxvwHhwXPDI74nr_t,https://county-sport-zone-school-images.s3.us-east-2.amazonaws.com/pYPcJnu0qLnj5RsDSYwrn.jpg,Wootton High School,2023-2024,Bethesda-Chevy Chase High School,xzY_6J9EGO6X_LWXOcXis,Basketball Girls Varsity,eQdqCMa_TPcb1dXScC9hb,Bethesda-Chevy Chase,72,43,29,115
w04GmRk1Dncq3Synp1UmU,2024-01-08,19:15:00,False,54 - 48,flNqB9Tpf1QHHJZ0CHyvs,https://county-sport-zone-school-images.s3.us-east-2.amazonaws.com/4XoW9iLzv-UEnDRBm5yD7.jpg,Churchill High School,2023-2024,Bethesda-Chevy Chase High School,xzY_6J9EGO6X_LWXOcXis,Basketball Girls Varsity,eQdqCMa_TPcb1dXScC9hb,Bethesda-Chevy Chase,54,48,6,102
avYbUbSuY1UWdiAArGWMq,2024-01-10,19:15:00,True,67 - 40,VQXuttGOtykKU2ixCaOg_,https://county-sport-zone-school-images.s3.us-east-2.amazonaws.com/6Q31Twb8iGiFfC-K18ZVP.jpg,Einstein High School,2023-2024,Bethesda-Chevy Chase High School,xzY_6J9EGO6X_LWXOcXis,Basketball Girls Varsity,eQdqCMa_TPcb1dXScC9hb,Bethesda-Chevy Chase,67,40,27,107
VLV8x5qbYcrYru_tXRi1F,2024-01-12,19:15:00,True,57 - 45,-_WS3rVFqsY6HV4kk3iQE,https://county-sport-zone-school-images.s3.us-east-2.amazonaws.com/qFf54AijTKBsVQma42dCl.jpg,Whitman High School,2023-2024,Bethesda-Chevy Chase High School,xzY_6J9EGO6X_LWXOcXis,Basketball Girls Varsity,eQdqCMa_TPcb1dXScC9hb,Bethesda-Chevy Chase,57,45,12,102
ut3JNft1w4wG2CqDNlMHh,2024-01-26,19:15:00,False,50 - 24,Mvt4T5pv9hCnxTClYqqOq,https://county-sport-zone-school-images.s3.us-east-2.amazonaws.com/y_8kLcDJN-V1kgVjjJdQT.jpg,Quince Orchard High School,2023-2024,Bethesda-Chevy Chase High School,xzY_6J9EGO6X_LWXOcXis,Basketball Girls Varsity,eQdqCMa_TPcb1dXScC9hb,Bethesda-Chevy Chase,50,24,26,74
rbsgDBvg_LBbskHku6kWK,2024-01-29,19:15:00,False,48 - 33,VuxeBs-hQ9r_1dbmNNvoK,https://county-sport-zone-school-images.s3.us-east-2.amazonaws.com/Qipwb9g0HJLPeIoLDbnfG.jpg,Paint Branch High School,2023-2024,Bethesda-Chevy Chase High School,xzY_6J9EGO6X_LWXOcXis,Basketball Girls Varsity,eQdqCMa_TPcb1dXScC9hb,Bethesda-Chevy Chase,48,33,15,81
d9_G5N9vMivKnPepQT3t0,2024-01-30,19:15:00,True,49 - 21,NMAjpCqU2MbEd4jPQy0uW,https://county-sport-zone-school-images.s3.us-east-2.amazonaws.com/iBdWGEC8ooKMREXY_zTLa.jpg,Blair High School,2023-2024,Bethesda-Chevy Chase High School,xzY_6J9EGO6X_LWXOcXis,Basketball Girls Varsity,eQdqCMa_TPcb1dXScC9hb,Bethesda-Chevy Chase,49,21,28,70
8U6VdHF5hkG936pBhmrRJ,2024-02-02,17:30:00,False,57 - 35,AHkECBNGcxgQ1FH0IUlhM,https://county-sport-zone-school-images.s3.us-east-2.amazonaws.com/G0CyBYS0TM010wbA6doXQ.jpg,Walter Johnson High School,2023-2024,Bethesda-Chevy Chase High School,xzY_6J9EGO6X_LWXOcXis,Basketball Girls Varsity,eQdqCMa_TPcb1dXScC9hb,Bethesda-Chevy Chase,57,35,22,92
uZWUzaIfcVKrN7RcIRSyP,2024-02-09,17:30:00,True,49 - 42,s7Evm3p0TqbtWSLVOZPX3,https://county-sport-zone-school-images.s3.us-east-2.amazonaws.com/pYPcJnu0qLnj5RsDSYwrn.jpg,Wootton High School,2023-2024,Bethesda-Chevy Chase High School,xzY_6J9EGO6X_LWXOcXis,Basketball Girls Varsity,eQdqCMa_TPcb1dXScC9hb,Bethesda-Chevy Chase,49,42,7,91
h8Nex0x5oWNF0tfbroNnn,2024-02-13,17:30:00,True,56 - 41,zkLaNEuCITDAJtLkYa2VP,https://county-sport-zone-school-images.s3.us-east-2.amazonaws.com/4XoW9iLzv-UEnDRBm5yD7.jpg,Churchill High School,2023-2024,Bethesda-Chevy Chase High School,xzY_6J9EGO6X_LWXOcXis,Basketball Girls Varsity,eQdqCMa_TPcb1dXScC9hb,Bethesda-Chevy Chase,56,41,15,97
JyvCvGbHs3THAkadrmGKi,2024-02-16,17:30:00,False,56 - 45,zMqZcy4-jlAU6nK0LKKBE,https://county-sport-zone-school-images.s3.us-east-2.amazonaws.com/qFf54AijTKBsVQma42dCl.jpg,Whitman High School,2023-2024,Bethesda-Chevy Chase High School,xzY_6J9EGO6X_LWXOcXis,Basketball Girls Varsity,eQdqCMa_TPcb1dXScC9hb,Bethesda-Chevy Chase,56,45,11,101
RI5XZ06Qh-5DujblEwxi7,2024-02-20,18:00:00,True,66 - 26,a-LqwG3wh9eLoQPGrXjr7,https://county-sport-zone-school-images.s3.us-east-2.amazonaws.com/tsSjLI1pLVmm1hFJn581j.jpg,Gaithersburg High School,2023-2024,Bethesda-Chevy Chase High School,xzY_6J9EGO6X_LWXOcXis,Basketball Girls Varsity,eQdqCMa_TPcb1dXScC9hb,Bethesda-Chevy Chase,66,26,40,92
pb8qoReRRYW2u8valxMzF,2017-12-15,19:15:00,False,54 - 19,12MSY12Q1s0AWBgE-Yv0t,https://county-sport-zone-school-images.s3.us-east-2.amazonaws.com/IzK2d3obgCd21Xx6CNkCe.jpg,Rockville High School,2017-2018,Quince Orchard High School,UtpA-FBeSHz9q5tVLQOM-,Basketball Girls Varsity,eQdqCMa_TPcb1dXScC9hb,Quince Orchard,54,19,35,73
EVfcuURjM4MWmm6gi9MA7,2017-12-20,19:15:00,True,50 - 44,u7CwZhv0j-dAJ1aWJ2rRa,https://county-sport-zone-school-images.s3.us-east-2.amazonaws.com/lBUno0UdkxerRLbmFsljo.jpg,Magruder High School,2017-2018,Quince Orchard High School,UtpA-FBeSHz9q5tVLQOM-,Basketball Girls Varsity,eQdqCMa_TPcb1dXScC9hb,Quince Orchard,50,44,6,94
DIEupKgklEjWxmhti1bXF,2018-01-05,19:15:00,True,60 - 42,t1HV7XcsQhzmdWacOCxtn,https://county-sport-zone-school-images.s3.us-east-2.amazonaws.com/vhzZUi-gep6HOC9MbgGTM.jpg,Northwest High School,2017-2018,Quince Orchard High School,UtpA-FBeSHz9q5tVLQOM-,Basketball Girls Varsity,eQdqCMa_TPcb1dXScC9hb,Quince Orchard,60,42,18,102
8Yw_woMcmThjNroF7JOyA,2018-01-12,19:15:00,True,49 - 47,6GfarlPPVjTWgIDL68T6c,https://county-sport-zone-school-images.s3.us-east-2.amazonaws.com/tsSjLI1pLVmm1hFJn581j.jpg,Gaithersburg High School,2017-2018,Quince Orchard High School,UtpA-FBeSHz9q5tVLQOM-,Basketball Girls Varsity,eQdqCMa_TPcb1dXScC9hb,Quince Orchard,49,47,2,96
4ulXygfvOI_4AINyWXlCT,2018-01-26,19:15:00,True,54 - 21,h0CS1k58e3i5h8tKTS4gh,https://county-sport-zone-school-images.s3.us-east-2.amazonaws.com/6Q31Twb8iGiFfC-K18ZVP.jpg,Einstein High School,2017-2018,Quince Orchard High School,UtpA-FBeSHz9q5tVLQOM-,Basketball Girls Varsity,eQdqCMa_TPcb1dXScC9hb,Quince Orchard,54,21,33,75
iUdakq9j5fZUZbN71BFcl,2018-01-29,18:00:00,False,51 - 38,CSYZ_1LDOeAkj0TDmyPtw,https://county-sport-zone-school-images.s3.us-east-2.amazonaws.com/vhzZUi-gep6HOC9MbgGTM.jpg,Northwest High School,2017-2018,Quince Orchard High School,UtpA-FBeSHz9q5tVLQOM-,Basketball Girls Varsity,eQdqCMa_TPcb1dXScC9hb,Quince Orchard,51,38,13,89
w8sAq2kFhDrhbsL3Zh4PH,2018-02-02,17:30:00,False,42 - 26,8iRNcNUmrsU1clq4AYfEN,https://county-sport-zone-school-images.s3.us-east-2.amazonaws.com/1CnU24BGjrvVvZrjtbB-e.jpg,Seneca Valley High School,2017-2018,Quince Orchard High School,UtpA-FBeSHz9q5tVLQOM-,Basketball Girls Varsity,eQdqCMa_TPcb1dXScC9hb,Quince Orchard,42,26,16,68
n91oK2f2oPqGObBgheQ8g,2018-02-09,19:15:00,False,42 - 39,wMG9KpshZThczCWgUjT_v,https://county-sport-zone-school-images.s3.us-east-2.amazonaws.com/_Z28QTccRtjg7I09AaZmp.jpg,Springbrook High School,2017-2018,Quince Orchard High School,UtpA-FBeSHz9q5tVLQOM-,Basketball Girls Varsity,eQdqCMa_TPcb1dXScC9hb,Quince Orchard,42,39,3,81
-wM4fW0nGe-NAFp33QP5n,2018-02-13,17:30:00,True,42 - 29,_ZMNMxR1nsDp1PxyJxHBf,https://county-sport-zone-school-images.s3.us-east-2.amazonaws.com/qxKFezeGciSyMwLpUHUrA.jpg,John F. Kennedy High School,2017-2018,Quince Orchard High School,UtpA-FBeSHz9q5tVLQOM-,Basketball Girls Varsity,eQdqCMa_TPcb1dXScC9hb,Quince Orchard,42,29,13,71
yloZJrFaGfi-BvoRc2pX-,2018-02-16,17:30:00,True,51 - 28,N8ADODneOXvYrkzaa1v6z,https://county-sport-zone-school-images.s3.us-east-2.amazonaws.com/JWDFgbfufDRJXW8iogUGW.jpg,Watkins Mill High School,2017-2018,Quince Orchard High School,UtpA-FBeSHz9q5tVLQOM-,Basketball Girls Varsity,eQdqCMa_TPcb1dXScC9hb,Quince Orchard,51,28,23,79
pz_abUVkRl7eo6LeAe6ih,2018-02-23,17:30:00,True,52 - 42,PW2gEEb8i48_FaQ7krSnY,https://county-sport-zone-school-images.s3.us-east-2.amazonaws.com/pYPcJnu0qLnj5RsDSYwrn.jpg,Wootton High School,2017-2018,Quince Orchard High School,UtpA-FBeSHz9q5tVLQOM-,Basketball Girls Varsity,eQdqCMa_TPcb1dXScC9hb,Quince Orchard,52,42,10,94
XDRtAjN6Xeg9zccleCBgI,2017-12-08,19:15:00,False,68 - 50,CeGkQVvrDYYPdbholRieI,https://county-sport-zone-school-images.s3.us-east-2.amazonaws.com/Qipwb9g0HJLPeIoLDbnfG.jpg,Paint Branch High School,2017-2018,Walter Johnson High School,DMHRSZNfPVXV2vOUiig1r,Basketball Girls Varsity,eQdqCMa_TPcb1dXScC9hb,Walter Johnson,68,50,18,118
pbunhiwcXEyBZfMfAQxNy,2017-12-12,19:15:00,True,54 - 38,hOAd-JK09rz10Zz6np9uA,https://county-sport-zone-school-images.s3.us-east-2.amazonaws.com/c95q6NXmA2mPi6T6tZo0z.jpg,Damascus High School,2017-2018,Walter Johnson High School,DMHRSZNfPVXV2vOUiig1r,Basketball Girls Varsity,eQdqCMa_TPcb1dXScC9hb,Walter Johnson,54,38,16,92
2mHdt5Vi-YTLjJwxcGxTj,2017-12-18,19:15:00,True,55 - 20,ryLya6joOGI5IJ_9DKlnp,https://county-sport-zone-school-images.s3.us-east-2.amazonaws.com/JWDFgbfufDRJXW8iogUGW.jpg,Watkins Mill High School,2017-2018,Walter Johnson High School,DMHRSZNfPVXV2vOUiig1r,Basketball Girls Varsity,eQdqCMa_TPcb1dXScC9hb,Walter Johnson,55,20,35,75
MldetZ7Hk7VVEqnFBeJ86,2017-12-20,19:15:00,False,65 - 42,91Cwu2RxkIU8h9yArRrve,https://county-sport-zone-school-images.s3.us-east-2.amazonaws.com/1CnU24BGjrvVvZrjtbB-e.jpg,Seneca Valley High School,2017-2018,Walter Johnson High School,DMHRSZNfPVXV2vOUiig1r,Basketball Girls Varsity,eQdqCMa_TPcb1dXScC9hb,Walter Johnson,65,42,23,107
rAGjzHYVJ9Ynv9mwkZqlm,2018-01-02,19:15:00,False,72 - 34,gbaSmAIHIgA2Bujq5IH8Z,https://county-sport-zone-school-images.s3.us-east-2.amazonaws.com/6Q31Twb8iGiFfC-K18ZVP.jpg,Einstein High School,2017-2018,Walter Johnson High School,DMHRSZNfPVXV2vOUiig1r,Basketball Girls Varsity,eQdqCMa_TPcb1dXScC9hb,Walter Johnson,72,34,38,106
UW_cna3lVeKawtfOYP_a8,2018-01-05,19:15:00,True,45 - 31,2MFNVTfglxZmojAH2Fmd1,https://county-sport-zone-school-images.s3.us-east-2.amazonaws.com/qFf54AijTKBsVQma42dCl.jpg,Whitman High School,2017-2018,Walter Johnson High School,DMHRSZNfPVXV2vOUiig1r,Basketball Girls Varsity,eQdqCMa_TPcb1dXScC9hb,Walter Johnson,45,31,14,76
oYAr4DT2a9na39vel5I90,2018-01-10,19:15:00,True,57 - 29,r5jPajHBKB5xBptaMGgM3,https://county-sport-zone-school-images.s3.us-east-2.amazonaws.com/6Q31Twb8iGiFfC-K18ZVP.jpg,Einstein High School,2017-2018,Walter Johnson High School,DMHRSZNfPVXV2vOUiig1r,Basketball Girls Varsity,eQdqCMa_TPcb1dXScC9hb,Walter Johnson,57,29,28,86
sR6ZLiKB-8sPTXV8tRB30,2018-01-18,19:15:00,False,58 - 31,2RdCrdmVMEWkJjlTiU1cy,https://county-sport-zone-school-images.s3.us-east-2.amazonaws.com/3V_VWIiTxQFoMBvc5hbh8.jpg,Wheaton High School,2017-2018,Walter Johnson High School,DMHRSZNfPVXV2vOUiig1r,Basketball Girls Varsity,eQdqCMa_TPcb1dXScC9hb,Walter Johnson,58,31,27,89
HMfrNPs6MfkUK7tygcqkt,2018-01-19,19:15:00,True,43 - 34,oVhLYxL1cXtDXiU73RkOu,https://county-sport-zone-school-images.s3.us-east-2.amazonaws.com/4XoW9iLzv-UEnDRBm5yD7.jpg,Churchill High School,2017-2018,Walter Johnson High School,DMHRSZNfPVXV2vOUiig1r,Basketball Girls Varsity,eQdqCMa_TPcb1dXScC9hb,Walter Johnson,43,34,9,77
k0ScIC_IOzKNZRWD90ATR,2018-01-26,19:15:00,True,57 - 20,7OqH5TMVD7fbL-SrsDnd8,https://county-sport-zone-school-images.s3.us-east-2.amazonaws.com/qxKFezeGciSyMwLpUHUrA.jpg,John F. Kennedy High School,2017-2018,Walter Johnson High School,DMHRSZNfPVXV2vOUiig1r,Basketball Girls Varsity,eQdqCMa_TPcb1dXScC9hb,Walter Johnson,57,20,37,77
xEPmWQxvAkeU8L1vxMUVC,2018-01-31,19:15:00,True,56 - 52,ed-Y-uATbNCWxGz-AmpKR,https://county-sport-zone-school-images.s3.us-east-2.amazonaws.com/3V_VWIiTxQFoMBvc5hbh8.jpg,Wheaton High School,2017-2018,Walter Johnson High School,DMHRSZNfPVXV2vOUiig1r,Basketball Girls Varsity,eQdqCMa_TPcb1dXScC9hb,Walter Johnson,56,52,4,108
dMr4BsT0pzMyjqqHhR1Ds,2018-02-06,17:30:00,False,65 - 50,lnnBTEGc0mikCuSn3FWQT,https://county-sport-zone-school-images.s3.us-east-2.amazonaws.com/vhzZUi-gep6HOC9MbgGTM.jpg,Northwest High School,2017-2018,Walter Johnson High School,DMHRSZNfPVXV2vOUiig1r,Basketball Girls Varsity,eQdqCMa_TPcb1dXScC9hb,Walter Johnson,65,50,15,115
dwev1PmVNr9A5k0VquGR_,2018-02-09,17:30:00,True,52 - 44,5XvsXRgFAPZ1Vg4jTyIJq,https://county-sport-zone-school-images.s3.us-east-2.amazonaws.com/pYPcJnu0qLnj5RsDSYwrn.jpg,Wootton High School,2017-2018,Walter Johnson High School,DMHRSZNfPVXV2vOUiig1r,Basketball Girls Varsity,eQdqCMa_TPcb1dXScC9hb,Walter Johnson,52,44,8,96
2IXnZHrIHesULFc4cyl9u,2018-02-13,19:15:00,False,55 - 35,Xe1obkoRa58Yt-O2cN-ny,https://county-sport-zone-school-images.s3.us-east-2.amazonaws.com/IzK2d3obgCd21Xx6CNkCe.jpg,Rockville High School,2017-2018,Walter Johnson High School,DMHRSZNfPVXV2vOUiig1r,Basketball Girls Varsity,eQdqCMa_TPcb1dXScC9hb,Walter Johnson,55,35,20,90
Ht4RkH38SfLER8lGchTau,2018-02-16,17:30:00,True,64 - 52,6q44PghOnZJijbqkuX6sn,https://county-sport-zone-school-images.s3.us-east-2.amazonaws.com/LFg6lZObaPlJbDe25an_O.jpg,Sherwood High School,2017-2018,Walter Johnson High School,DMHRSZNfPVXV2vOUiig1r,Basketball Girls Varsity,eQdqCMa_TPcb1dXScC9hb,Walter Johnson,64,52,12,116
CATnYT00rx3PQqCnJBvW3,2018-02-23,17:00:00,True,67 - 28,kw8h8HxX1_7Hvxk1GcES_,https://county-sport-zone-school-images.s3.us-east-2.amazonaws.com/qxKFezeGciSyMwLpUHUrA.jpg,John F. Kennedy High School,2017-2018,Walter Johnson High School,DMHRSZNfPVXV2vOUiig1r,Basketball Girls Varsity,eQdqCMa_TPcb1dXScC9hb,Walter Johnson,67,28,39,95
8t8HULRFoODMR3CC4icar,2018-02-27,18:00:00,True,61 - 57,qD7hs1XdYs-HWZEIMpbun,https://county-sport-zone-school-images.s3.us-east-2.amazonaws.com/4XoW9iLzv-UEnDRBm5yD7.jpg,Churchill High School,2017-2018,Walter Johnson High School,DMHRSZNfPVXV2vOUiig1r,Basketball Girls Varsity,eQdqCMa_TPcb1dXScC9hb,Walter Johnson,61,57,4,118
3TtpifN4_hRsiluj8MrsY,2022-12-19,19:15:00,False,36 - 29,pZSz08DUqI8fBiLeMA1rB,https://county-sport-zone-school-images.s3.us-east-2.amazonaws.com/_Z28QTccRtjg7I09AaZmp.jpg,Springbrook High School,2022-2023,Rockville High School,aQVsBWAw2yv_ISeCnNf81,Basketball Girls Varsity,eQdqCMa_TPcb1dXScC9hb,Rockville,36,29,7,65
TeQGZ5ZhxYaZCAlB8lhyx,2023-01-05,19:15:00,True,37 - 18,AshhkEgwkTKqlsOLnn_gh,https://county-sport-zone-school-images.s3.us-east-2.amazonaws.com/JWDFgbfufDRJXW8iogUGW.jpg,Watkins Mill High School,2022-2023,Rockville High School,aQVsBWAw2yv_ISeCnNf81,Basketball Girls Varsity,eQdqCMa_TPcb1dXScC9hb,Rockville,37,18,19,55
i14-Pme3gPA_slszZyvMT,2023-01-17,19:15:00,False,51 - 30,WC479LbgqOlgo08gqzESA,https://county-sport-zone-school-images.s3.us-east-2.amazonaws.com/3V_VWIiTxQFoMBvc5hbh8.jpg,Wheaton High School,2022-2023,Rockville High School,aQVsBWAw2yv_ISeCnNf81,Basketball Girls Varsity,eQdqCMa_TPcb1dXScC9hb,Rockville,51,30,21,81
G9qKoXlyEoB-rj-xM8W4h,2016-12-06,19:15:00,True,69 - 42,8_tORQY6AeLqVO5hNG9Kw,https://county-sport-zone-school-images.s3.us-east-2.amazonaws.com/_Z28QTccRtjg7I09AaZmp.jpg,Springbrook High School,2016-2017,Poolesville High School,Odb7cRw2O3M4x2KoQFL-V,Basketball Girls Varsity,eQdqCMa_TPcb1dXScC9hb,Poolesville,69,42,27,111
hpFhr3Xu4tbwHYYibOQly,2016-12-12,19:15:00,False,69 - 31,B-aWcnMLsvd9hNeYVe96B,https://county-sport-zone-school-images.s3.us-east-2.amazonaws.com/G0CyBYS0TM010wbA6doXQ.jpg,Walter Johnson High School,2016-2017,Poolesville High School,Odb7cRw2O3M4x2KoQFL-V,Basketball Girls Varsity,eQdqCMa_TPcb1dXScC9hb,Poolesville,69,31,38,100
Z3-lTnrfx4JyZJ8zh0Pv4,2016-12-14,19:15:00,False,57 - 34,JeIozyx92Py9LmilIJ2E2,https://county-sport-zone-school-images.s3.us-east-2.amazonaws.com/pYPcJnu0qLnj5RsDSYwrn.jpg,Wootton High School,2016-2017,Poolesville High School,Odb7cRw2O3M4x2KoQFL-V,Basketball Girls Varsity,eQdqCMa_TPcb1dXScC9hb,Poolesville,57,34,23,91
pw8oJYOcxHqDBvHE4hyKu,2016-12-16,19:15:00,False,42 - 23,xw2t7XrsIrG3O0JLWXNq1,https://county-sport-zone-school-images.s3.us-east-2.amazonaws.com/iBdWGEC8ooKMREXY_zTLa.jpg,Blair High School,2016-2017,Poolesville High School,Odb7cRw2O3M4x2KoQFL-V,Basketball Girls Varsity,eQdqCMa_TPcb1dXScC9hb,Poolesville,42,23,19,65
vA43XaK-oPp6a9yrt59-q,2017-01-03,19:15:00,False,53 - 22,TbxNcH_fwOQl45m0MttXb,https://county-sport-zone-school-images.s3.us-east-2.amazonaws.com/9aOcBJAnGt8PGig1y_4ba.jpg,Blake High School,2016-2017,Poolesville High School,Odb7cRw2O3M4x2KoQFL-V,Basketball Girls Varsity,eQdqCMa_TPcb1dXScC9hb,Poolesville,53,22,31,75
LZJiwL_rgl67S6Pv83YQd,2017-01-06,17:30:00,True,61 - 34,juG7n5u0UfYyy_5isMAWa,https://county-sport-zone-school-images.s3.us-east-2.amazonaws.com/JWDFgbfufDRJXW8iogUGW.jpg,Watkins Mill High School,2016-2017,Poolesville High School,Odb7cRw2O3M4x2KoQFL-V,Basketball Girls Varsity,eQdqCMa_TPcb1dXScC9hb,Poolesville,61,34,27,95
kKkKJJ69gDah_TzXhB4b2,2017-01-12,17:30:00,True,49 - 14,mE5W3cXnKOGreLPzAQnx0,https://county-sport-zone-school-images.s3.us-east-2.amazonaws.com/y_8kLcDJN-V1kgVjjJdQT.jpg,Quince Orchard High School,2016-2017,Poolesville High School,Odb7cRw2O3M4x2KoQFL-V,Basketball Girls Varsity,eQdqCMa_TPcb1dXScC9hb,Poolesville,49,14,35,63
